2015-11-04 15:50:42,992 [localhost-startStop-1] INFO  context.ContextLoader  - Root WebApplicationContext: initialization started
2015-11-04 15:50:47,945 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/auth/gores/{authId}],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.List<com.cemobile.framework.base.entities.TsysResources> com.cemobile.framework.base.web.controller.AuthorityController.gores(java.lang.Long,com.cemobile.framework.base.entities.TsysAuthority)
2015-11-04 15:50:47,946 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/auth/edit],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.cemobile.framework.base.common.AjaxData com.cemobile.framework.base.web.controller.AuthorityController.doupdate(javax.servlet.http.HttpServletRequest,com.cemobile.framework.base.entities.TsysAuthority,org.springframework.validation.BindingResult,java.lang.String[],java.lang.String[])
2015-11-04 15:50:47,946 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/auth/enable],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.cemobile.framework.base.common.AjaxData com.cemobile.framework.base.web.controller.AuthorityController.changestatus(java.lang.String,java.lang.Long)
2015-11-04 15:50:47,957 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/jcaptcha],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void com.cemobile.framework.base.web.controller.JcaptchaController.jcaptcha(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) throws java.io.IOException
2015-11-04 15:50:47,959 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/menu/menuTree],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.List<com.cemobile.framework.base.entities.MenuTree> com.cemobile.framework.base.web.controller.MenuController.query()
2015-11-04 15:50:47,960 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/menu/detail],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.cemobile.framework.base.common.AjaxData com.cemobile.framework.base.web.controller.MenuController.detail(java.lang.Long)
2015-11-04 15:50:47,960 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/menu/add],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.cemobile.framework.base.web.controller.MenuController.add_get(java.lang.Long,org.springframework.ui.Model)
2015-11-04 15:50:47,961 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/menu/add],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.cemobile.framework.base.common.AjaxData com.cemobile.framework.base.web.controller.MenuController.add_post(com.cemobile.framework.base.entities.TsysMenu,org.springframework.validation.BindingResult)
2015-11-04 15:50:47,961 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/menu/remove],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.cemobile.framework.base.common.AjaxData com.cemobile.framework.base.web.controller.MenuController.remove_post(java.lang.Long)
2015-11-04 15:50:47,962 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/menu/edit],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.cemobile.framework.base.web.controller.MenuController.edit_get(java.lang.Long,org.springframework.ui.Model)
